Date,Days,Model,SN-544,SN-554,SN-509,UA_SWE
1/30/2005,489,389.74875,474.98,294.64,205.74,274.5909119
1/31/2005,490,389.6971,474.98,294.64,203.2,273.5
2/1/2005,491,389.52927,477.52,294.64,203.2,274.0909119
2/2/2005,492,389.67325,477.52,292.1,203.2,273.5909119
2/3/2005,493,389.52213,480.06,292.1,203.2,274.1818237
2/4/2005,494,389.2209,480.06,292.1,203.2,274
2/5/2005,495,388.89124,480.06,292.1,203.2,273.4090881
2/6/2005,496,388.65448,480.06,292.1,203.2,272.8636475
2/7/2005,497,390.11063,485.14,297.18,213.36,278.9545593
2/8/2005,498,393.6854,485.14,297.18,213.36,279.7727356
2/9/2005,499,393.56964,485.14,299.72,213.36,280.5
2/10/2005,500,393.38394,487.68,299.72,213.36,280.3181763
2/11/2005,501,394.3347,487.68,299.72,213.36,280.9090881
2/12/2005,502,394.159,492.76,304.8,218.44,284.7272644
2/13/2005,503,399.85727,500.38,312.42,226.06,295.2272644
2/14/2005,504,407.9129,515.62,320.04,231.14,305.1818237
2/15/2005,505,425.04282,541.02,332.74,248.92,315
2/16/2005,506,424.8232,541.02,332.74,248.92,315
2/17/2005,507,425.37265,541.02,332.74,248.92,315.3636475
2/18/2005,508,425.67932,543.56,332.74,246.38,315.7727356
2/19/2005,509,425.64972,548.64,335.28,246.38,318.0454407
2/20/2005,510,431.51074,563.88,345.44,251.46,329.7727356
2/21/2005,511,439.5454,574.04,355.6,259.08,336.6363525
2/22/2005,512,441.8801,574.04,355.6,259.08,336.6363525
2/23/2005,513,443.82645,574.04,355.6,259.08,336.8636475
2/24/2005,514,443.84106,574.04,355.6,259.08,336.4545593
2/25/2005,515,443.5161,576.58,355.6,259.08,336.4545593
2/26/2005,516,443.11267,576.58,355.6,259.08,336.6363525
2/27/2005,517,442.74518,576.58,355.6,259.08,336.3636475
2/28/2005,518,442.27493,576.58,355.6,259.08,336.3636475
3/1/2005,519,441.8298,579.12,355.6,259.08,337.9545593
3/2/2005,520,441.33615,579.12,355.6,259.08,338.6363525
3/3/2005,521,440.7678,579.12,355.6,259.08,338.0909119
3/4/2005,522,440.0849,579.12,355.6,259.08,337.4545593
3/5/2005,523,441.0414,579.12,355.6,259.08,337.6818237
3/6/2005,524,440.26605,581.66,358.14,259.08,339.1818237
3/7/2005,525,439.48822,581.66,358.14,261.62,339.3181763
3/8/2005,526,438.37894,581.66,360.68,261.62,339.9090881
3/9/2005,527,436.2011,581.66,360.68,261.62,339.6818237
3/10/2005,528,433.41104,581.66,360.68,261.62,337.8636475
3/11/2005,529,430.16293,581.66,360.68,261.62,337.0909119
3/12/2005,530,427.2063,586.74,360.68,261.62,336.1363525
3/13/2005,531,425.41873,586.74,358.14,259.08,339.3636475
3/14/2005,532,424.1048,586.74,355.6,259.08,338.8636475
3/15/2005,533,423.77808,589.28,355.6,259.08,336.5454407
3/16/2005,534,423.55078,591.82,358.14,256.54,340.3636475
3/17/2005,535,424.83945,596.9,360.68,254,340.2727356
3/18/2005,536,430.05817,617.22,368.3,259.08,349.7727356
3/19/2005,537,432.07864,619.76,368.3,259.08,349
3/20/2005,538,432.5691,622.3,373.38,261.62,352.7272644
3/21/2005,539,438.80377,632.46,383.54,264.16,361.2272644
3/22/2005,540,440.22168,635,383.54,269.24,363.8181763
3/23/2005,541,444.10107,652.78,398.78,281.94,373.6363525
3/24/2005,542,462.96475,670.56,416.56,297.18,388.9090881
3/25/2005,543,476.96146,680.72,429.26,307.34,399.0454407
3/26/2005,544,477.4595,683.26,431.8,307.34,402.1818237
3/27/2005,545,476.95474,685.8,431.8,309.88,403.6363525
3/28/2005,546,476.37225,690.88,436.88,309.88,405.9090881
3/29/2005,547,480.3136,706.12,441.96,309.88,411.2727356
3/30/2005,548,480.6216,708.66,444.5,312.42,414.5909119
3/31/2005,549,482.99905,713.74,444.5,312.42,419.9545593
4/1/2005,550,484.93384,718.82,444.5,317.5,418.4090881
4/2/2005,551,484.1396,718.82,449.58,317.5,419.8181763
4/3/2005,552,482.30792,721.36,452.12,317.5,419.7272644
4/4/2005,553,476.84518,721.36,447.04,317.5,416.5454407
4/5/2005,554,475.1552,721.36,444.5,317.5,416.4090881
4/6/2005,555,471.51138,721.36,444.5,317.5,415.9545593
4/7/2005,556,467.1436,739.14,447.04,317.5,416.9090881
4/8/2005,557,458.29175,746.76,447.04,309.88,417.4545593
4/9/2005,558,461.92935,749.3,447.04,314.96,417.7727356
4/10/2005,559,462.65582,746.76,447.04,314.96,417.2272644
4/11/2005,560,460.7499,746.76,447.04,314.96,417.3636475
4/12/2005,561,458.60522,746.76,447.04,304.8,415.9545593
4/13/2005,562,454.0108,749.3,441.96,292.1,410.9545593
4/14/2005,563,442.9724,746.76,434.34,276.86,406.1363525
4/15/2005,564,439.2989,746.76,431.8,276.86,404.7272644
4/16/2005,565,437.12274,746.76,431.8,264.16,400.7727356
4/17/2005,566,431.71643,746.76,424.18,248.92,390.9545593
4/18/2005,567,418.42865,744.22,411.48,233.68,378.3181763
4/19/2005,568,413.45392,731.52,401.32,223.52,370.4545593
4/20/2005,569,417.32114,746.76,398.78,218.44,369.1363525
4/21/2005,570,437.06537,774.7,414.02,223.52,381.1363525
4/22/2005,571,435.8207,774.7,414.02,228.6,383.6363525
4/23/2005,572,430.92462,777.24,406.4,208.28,371.9545593
4/24/2005,573,424.44107,782.32,388.62,187.96,355.5909119
4/25/2005,574,420.42438,784.86,373.38,172.72,341.0909119
4/26/2005,575,420.89673,787.4,370.84,165.1,334.5454407
4/27/2005,576,410.80588,789.94,353.06,144.78,316.2272644
4/28/2005,577,410.09204,792.48,353.06,132.08,303.5909119
4/29/2005,578,444.16287,807.72,365.76,149.86,314.7727356
4/30/2005,579,446.49884,815.34,370.84,152.4,319.4090881
5/1/2005,580,447.56815,817.88,375.92,152.4,320.8636475
5/2/2005,581,443.65024,817.88,370.84,149.86,323.2272644
5/3/2005,582,441.0011,815.34,365.76,139.7,315.4545593
5/4/2005,583,435.89108,807.72,355.6,127,301.8181763
5/5/2005,584,426.883,805.18,345.44,109.22,284.8636475
5/6/2005,585,417.5313,812.8,337.82,91.44,265.5909119
5/7/2005,586,406.4259,815.34,332.74,86.36,254.5
5/8/2005,587,409.59515,820.42,340.36,86.36,254.6363678
5/9/2005,588,394.54715,825.5,330.2,53.34,242.2380981
5/10/2005,589,383.66797,817.88,325.12,33.02,244.5
5/11/2005,590,383.32217,825.5,330.2,33.02,242.3500061
5/12/2005,591,386.96704,838.2,332.74,35.56,243.1999969
5/13/2005,592,386.93103,843.28,335.28,25.4,242.9499969
5/14/2005,593,376.5488,843.28,320.04,7.62,230.25
5/15/2005,594,358.92166,830.58,299.72,0,222.6842041
5/16/2005,595,338.39996,812.8,276.86,0,198.7368469
5/17/2005,596,321.4387,795.02,264.16,0,192.6111145
5/18/2005,597,320.87814,792.48,266.7,0,197.1666718
5/19/2005,598,316.9305,792.48,256.54,0,210.1666718
5/20/2005,599,294.8798,764.54,233.68,0,185.9411774
5/21/2005,600,257.49075,718.82,205.74,0,182.5714264
5/22/2005,601,227.14885,688.34,170.18,0,155.4285736
5/23/2005,602,203.21979,642.62,137.16,0,124.5714264
5/24/2005,603,176.89162,604.52,101.6,0,127
5/25/2005,604,157.93619,571.5,60.96,0,112.5454559
5/26/2005,605,144.77371,541.02,25.4,0,101.3636398
5/27/2005,606,131.32327,513.08,0,0,89.09091187
5/28/2005,607,114.50427,482.6,0,0,89
5/29/2005,608,100.02895,447.04,0,0,61.77777863
5/30/2005,609,92.192085,439.42,0,0,59.57143021
5/31/2005,610,86.92124,436.88,0,0,62.5
6/1/2005,611,81.33366,436.88,0,0,79.5
6/2/2005,612,79.69545,439.42,0,0,67.59999847
6/3/2005,613,76.79566,436.88,0,0,79.75
6/4/2005,614,73.45169,424.18,0,0,74.75
6/5/2005,615,67.608795,408.94,0,0,61.25
6/6/2005,616,63.384773,383.54,0,0,60
6/7/2005,617,57.259365,378.46,0,0,59
6/8/2005,618,64.392044,386.08,7.62,0,12.94999981
6/9/2005,619,66.822014,393.7,10.16,0,15.39999962
6/10/2005,620,64.810356,391.16,0,0,17.6428566
6/11/2005,621,61.88416,378.46,0,0,59.66666794
6/12/2005,622,58.733,355.6,0,0,45.66666794
6/13/2005,623,57.8227,360.68,0,0,47.33333206
6/14/2005,624,53.262085,345.44,0,0,49.66666794
6/15/2005,625,46.19729,307.34,0,0,32.5
6/16/2005,626,30.838284,271.78,0,0,0
6/17/2005,627,20.81688,238.76,0,0,0
6/18/2005,628,14.117588,198.12,0,0,0
6/19/2005,629,9.178963,160.02,0,0,0
6/20/2005,630,5.6345024,111.76,0,0,0
6/21/2005,631,2.6400225,66.04,0,0,0
6/22/2005,632,1.1853943,33.02,0,0,0
6/23/2005,633,0.4973877,0,0,0,0
6/24/2005,634,0.22429457,0,0,0,0
6/25/2005,635,0.11274974,0,0,0,0
6/26/2005,636,0.06032456,0,0,0,0
6/27/2005,637,0.03609534,0,0,0,0
6/28/2005,638,0.025108859,0,0,0,0
6/29/2005,639,0.018369367,0,0,0,0
6/30/2005,640,0.014307991,0,0,0,0
7/1/2005,641,0.010196399,0,0,0,0
7/2/2005,642,0.005432847,0,0,0,0
7/3/2005,643,0.002542311,0,0,0,0
7/4/2005,644,0.001149225,0,0,0,0
7/5/2005,645,0.000661085,0,0,0,0
7/6/2005,646,0.000319869,0,0,0,0
7/7/2005,647,0.000108642,0,0,0,0
7/8/2005,648,3.87E-05,0,0,0,0
7/9/2005,649,9.23E-06,0,0,0,0
7/10/2005,650,2.32E-06,0,0,0,0
7/11/2005,651,1.21E-06,0,0,0,0
7/12/2005,652,4.53E-07,0,0,0,0
7/13/2005,653,1.12E-07,0,0,0,0
7/14/2005,654,1.34E-08,0,0,0,0
7/15/2005,655,2.18E-09,0,0,0,0
7/16/2005,656,4.04E-10,0,0,0,0
7/17/2005,657,7.48E-11,0,0,0,0
7/18/2005,658,1.43E-11,0,0,0,0
7/19/2005,659,5.26E-12,0,0,0,0
7/20/2005,660,1.78E-12,0,0,0,0
7/21/2005,661,3.39E-13,0,0,0,0
7/22/2005,662,6.54E-14,0,0,0,0
7/23/2005,663,1.26E-14,0,0,0,0
7/24/2005,664,2.70E-15,0,0,0,0
7/25/2005,665,8.82E-16,0,0,0,0
7/26/2005,666,3.14E-16,0,0,0,0
7/27/2005,667,1.38E-16,0,0,0,0
7/28/2005,668,5.96E-17,0,0,0,0
7/29/2005,669,2.15E-17,0,0,0,0
7/30/2005,670,7.49E-18,0,0,0,0
7/31/2005,671,2.26E-18,0,0,0,0
8/1/2005,672,8.54E-19,0,0,0,0
8/2/2005,673,3.70E-19,0,0,0,0
8/3/2005,674,2.19E-19,0,0,0,0
8/4/2005,675,1.04E-19,0,0,0,0
8/5/2005,676,5.90E-20,0,0,0,0
8/6/2005,677,2.37E-20,0,0,0,0
8/7/2005,678,8.98E-21,0,0,0,0
8/8/2005,679,3.06E-21,0,0,0,0
8/9/2005,680,1.18E-21,0,0,0,0
8/10/2005,681,4.90E-22,0,0,0,0
8/11/2005,682,2.04E-22,0,0,0,0
8/12/2005,683,1.00E-22,0,0,0,0
8/13/2005,684,5.26E-23,0,0,0,0
8/14/2005,685,1.39E-08,0,0,0,0
8/15/2005,686,8.96E-09,0,0,0,0
8/16/2005,687,5.18E-09,0,0,0,0
8/17/2005,688,4.02E-09,0,0,0,0
8/18/2005,689,3.12E-09,0,0,0,0
8/19/2005,690,3.09E-07,0,0,0,0
8/20/2005,691,2.42E-07,0,0,0,0
8/21/2005,692,1.65E-07,0,0,0,0
8/22/2005,693,8.40E-08,0,0,0,0
8/23/2005,694,5.70E-08,0,0,0,0
8/24/2005,695,4.23E-08,0,0,0,0
8/25/2005,696,3.04E-08,0,0,0,0
8/26/2005,697,2.23E-08,0,0,0,0
8/27/2005,698,1.56E-08,0,0,0,0
8/28/2005,699,1.04E-08,0,0,0,0
8/29/2005,700,6.44E-09,0,0,0,0
8/30/2005,701,3.72E-09,0,0,0,0
8/31/2005,702,2.80E-09,0,0,0,0
9/1/2005,703,2.52E-09,0,0,0,0
9/2/2005,704,2.04E-09,0,0,0,0
9/3/2005,705,1.60E-09,0,0,0,0
9/4/2005,706,1.08E-09,0,0,0,0
9/5/2005,707,7.62E-10,0,0,0,0
9/6/2005,708,5.65E-10,0,0,0,0
9/7/2005,709,4.34E-10,0,0,0,0
9/8/2005,710,3.07E-10,0,0,0,0
9/9/2005,711,2.22E-10,0,0,0,0
9/10/2005,712,1.62E-10,0,0,0,0
9/11/2005,713,1.51E-10,0,0,0,0
9/12/2005,714,0.008592667,0,0,0,0
9/13/2005,715,0.060698133,0,0,0,1
9/14/2005,716,0.059784107,0,0,0,0
9/15/2005,717,0.057734586,0,0,0,0
9/16/2005,718,0.05481892,0,0,0,0
9/17/2005,719,0.051127333,0,0,0,0
9/18/2005,720,0.049241833,0,0,0,0
9/19/2005,721,0.04724875,0,0,0,0
9/20/2005,722,0.044902347,0,0,0,0
9/21/2005,723,0.0411698,0,0,0,0
9/22/2005,724,0.037708484,0,0,0,0
9/23/2005,725,0.03529303,0,0,0,0
9/24/2005,726,0.034104448,0,0,0,0
9/25/2005,727,0.037407737,0,0,0,0
9/26/2005,728,0.04101849,0,0,0,0
9/27/2005,729,0.040033136,0,0,0,0
9/28/2005,730,0.038802437,0,0,0,0
9/29/2005,731,0.037281383,0,0,0,0
9/30/2005,732,0.03560453,0,0,0,0
10/1/2005,733,0.033611886,0,0,0,0
10/2/2005,734,0.031839553,0,0,0,0
10/3/2005,735,0.030952148,0,0,0,0
10/4/2005,736,1.1921211,5.08,2.54,0,3.090909004
10/5/2005,737,9.980965,20.32,10.16,0,9.75
10/6/2005,738,12.710795,17.78,7.62,0,8.300000191
10/7/2005,739,13.671301,20.32,7.62,0,8.555555344
10/8/2005,740,15.260088,20.32,5.08,0,6.153846264
10/9/2005,741,15.776241,20.32,0,0,3.285714388
10/10/2005,742,16.470451,17.78,0,0,3.75
10/11/2005,743,16.39366,17.78,0,0,3.666666746
10/12/2005,744,16.255821,17.78,0,0,2
10/13/2005,745,16.100119,17.78,0,0,0
10/14/2005,746,15.927194,20.32,0,0,0
10/15/2005,747,15.610958,20.32,0,0,0
10/16/2005,748,15.108079,17.78,0,0,0
10/17/2005,749,14.819535,10.16,0,0,0
10/18/2005,750,14.5736685,5.08,0,0,0
10/19/2005,751,14.317424,0,0,0,0
10/20/2005,752,13.981793,0,0,0,0
10/21/2005,753,13.7976885,0,0,0,0
10/22/2005,754,13.653005,0,0,0,0
10/23/2005,755,13.470828,0,0,0,0
10/24/2005,756,13.195727,0,0,0,0
10/25/2005,757,12.956358,0,0,0,0
10/26/2005,758,12.719626,0,0,0,0
10/27/2005,759,12.482553,0,0,0,0
10/28/2005,760,12.36967,7.62,5.08,0,0
10/29/2005,761,13.847279,10.16,5.08,0,1
10/30/2005,762,18.028648,17.78,5.08,7.62,3.272727251
10/31/2005,763,20.016695,17.78,5.08,7.62,3.227272749
11/1/2005,764,19.993082,20.32,7.62,7.62,5.318181992
11/2/2005,765,19.894005,22.86,7.62,7.62,4.3125
11/3/2005,766,19.759514,22.86,7.62,7.62,3.666666746
11/4/2005,767,21.5625,30.48,7.62,7.62,4.388888836
11/5/2005,768,31.452034,50.8,20.32,15.24,15.13636398
11/6/2005,769,35.063572,55.88,22.86,20.32,20.68181801
11/7/2005,770,41.99716,68.58,30.48,20.32,28.31818199
11/8/2005,771,43.08606,68.58,33.02,20.32,28.77272797
11/9/2005,772,43.193737,76.2,33.02,20.32,30.40909004
11/10/2005,773,44.86221,76.2,30.48,15.24,28.40909004
11/11/2005,774,44.7656,76.2,30.48,10.16,26.85000038
11/12/2005,775,44.664513,76.2,30.48,10.16,27.66666603
11/13/2005,776,44.61475,78.74,27.94,10.16,28
11/14/2005,777,52.611824,88.9,38.1,15.24,31.45454597
11/15/2005,778,65.76099,109.22,48.26,22.86,43.77272797
11/16/2005,779,65.75517,111.76,50.8,25.4,46.22727203
11/17/2005,780,65.75079,114.3,53.34,25.4,48
11/18/2005,781,65.989525,114.3,53.34,25.4,47.90909195
11/19/2005,782,66.32638,114.3,53.34,25.4,48
11/20/2005,783,66.38725,114.3,53.34,25.4,48
11/21/2005,784,66.36102,116.84,53.34,25.4,47.86363602
11/22/2005,785,66.317314,116.84,53.34,25.4,47.31818008
11/23/2005,786,66.278465,116.84,53.34,25.4,46.54545593
11/24/2005,787,66.2331,116.84,53.34,25.4,46.36363602
11/25/2005,788,66.19606,116.84,53.34,25.4,46.5
11/26/2005,789,66.70211,119.38,60.96,30.48,52.40909195
11/27/2005,790,70.74764,124.46,60.96,35.56,55.59090805
11/28/2005,791,70.782104,124.46,60.96,35.56,55.72727203
11/29/2005,792,70.7759,124.46,60.96,35.56,56.36363602
11/30/2005,793,74.356575,139.7,71.12,43.18,65.1818161
12/1/2005,794,75.22554,139.7,71.12,43.18,65.13636017
12/2/2005,795,86.4079,175.26,96.52,68.58,90.72727203
12/3/2005,796,102.494835,193.04,104.14,71.12,97.77272797
12/4/2005,797,103.12934,198.12,109.22,73.66,102.5909119
12/5/2005,798,106.79531,203.2,111.76,76.2,104.6818161
12/6/2005,799,108.03554,210.82,116.84,78.74,110.5
12/7/2005,800,113.340805,210.82,116.84,81.28,111.8636398
12/8/2005,801,113.49041,210.82,116.84,81.28,112.227272
12/9/2005,802,113.49014,215.9,119.38,86.36,114.772728
12/10/2005,803,113.48801,218.44,121.92,86.36,115.5
12/11/2005,804,113.48255,220.98,124.46,86.36,117.1818161
12/12/2005,805,113.4706,220.98,124.46,88.9,116.9090881
12/13/2005,806,113.45458,220.98,124.46,88.9,117.0909119
12/14/2005,807,113.445595,220.98,124.46,88.9,117.227272
12/15/2005,808,113.432785,220.98,124.46,88.9,117.3181839
12/16/2005,809,113.43058,220.98,124.46,88.9,117.5909119
12/17/2005,810,113.42496,220.98,124.46,88.9,117.4090881
12/18/2005,811,113.42118,220.98,124.46,91.44,117.272728
12/19/2005,812,114.91282,226.06,129.54,93.98,121.0454559
12/20/2005,813,118.96746,236.22,137.16,101.6,129.0909119
12/21/2005,814,121.49482,241.3,139.7,104.14,130
12/22/2005,815,121.69871,241.3,139.7,104.14,129.9090881
12/23/2005,816,151.44351,256.54,154.94,109.22,139.8636322
12/24/2005,817,168.25009,256.54,154.94,111.76,140.4090881
12/25/2005,818,168.96973,259.08,154.94,111.76,141
12/26/2005,819,169.70319,259.08,154.94,111.76,140.5454559
12/27/2005,820,173.33058,271.78,167.64,119.38,149.0909119
12/28/2005,821,174.689,276.86,170.18,121.92,151.6363678
12/29/2005,822,180.45604,294.64,180.34,129.54,162.8636322
12/30/2005,823,185.46074,307.34,185.42,132.08,170.7727203
12/31/2005,824,200.03206,327.66,205.74,149.86,185.9090881
1/1/2006,825,224.67772,373.38,236.22,172.72,214.1363678
1/2/2006,826,229.51398,375.92,238.76,172.72,218.6363678
1/3/2006,827,244.34557,403.86,266.7,190.5,237.1363678
1/4/2006,828,254.16403,419.1,274.32,193.04,245.9090881
1/5/2006,829,256.51877,421.64,279.4,195.58,248.5
1/6/2006,830,256.46793,421.64,279.4,198.12,249.5454559
1/7/2006,831,256.40146,424.18,279.4,198.12,251
1/8/2006,832,263.83057,436.88,289.56,208.28,260.5454407
1/9/2006,833,275.00015,449.58,297.18,213.36,267.6818237
1/10/2006,834,276.02213,449.58,297.18,213.36,266.2272644
1/11/2006,835,275.99585,452.12,299.72,215.9,269.5
1/12/2006,836,284.25977,467.36,312.42,223.52,280.2272644
1/13/2006,837,284.84592,467.36,312.42,223.52,280.5454407
1/14/2006,838,284.8089,472.44,314.96,226.06,283.5
1/15/2006,839,284.73074,472.44,314.96,226.06,283.3636475
1/16/2006,840,286.00952,474.98,314.96,228.6,285.1363525
1/17/2006,841,285.9591,474.98,314.96,228.6,285.0454407
1/18/2006,842,287.43704,487.68,327.66,238.76,294.7727356
1/19/2006,843,307.91727,513.08,350.52,251.46,311.5909119
1/20/2006,844,307.82425,513.08,350.52,251.46,311.8636475
1/21/2006,845,307.96704,515.62,350.52,254,314
1/22/2006,846,308.0254,515.62,350.52,254,314.1363525
1/23/2006,847,307.99173,518.16,350.52,254,314.5909119
1/24/2006,848,308.22104,520.7,353.06,254,316
1/25/2006,849,308.25742,523.24,353.06,256.54,317.2272644
1/26/2006,850,308.51657,525.78,355.6,256.54,317.7272644
1/27/2006,851,308.47534,528.32,358.14,256.54,318.1363525
1/28/2006,852,311.32166,535.94,365.76,261.62,323.4545593
1/29/2006,853,313.66635,548.64,370.84,264.16,330.0454407
1/30/2006,854,316.03366,553.72,375.92,266.7,334.5
1/31/2006,855,325.828,576.58,393.7,279.4,353.8181763
2/1/2006,856,330.04742,581.66,396.24,279.4,358.4090881
2/2/2006,857,339.25653,589.28,401.32,281.94,364.6818237
2/3/2006,858,343.709,596.9,406.4,284.48,368.8181763
2/4/2006,859,354.80392,612.14,411.48,289.56,378.2727356
2/5/2006,860,365.48956,622.3,414.02,294.64,383.5454407
2/6/2006,861,367.96127,627.38,414.02,294.64,382.7272644
2/7/2006,862,367.83804,627.38,414.02,294.64,381.9545593
2/8/2006,863,367.72495,629.92,414.02,297.18,383.4090881
2/9/2006,864,367.53723,629.92,414.02,297.18,382.9545593
2/10/2006,865,367.31104,629.92,414.02,297.18,383.5909119
2/11/2006,866,367.2424,629.92,414.02,297.18,383.5909119
2/12/2006,867,367.21216,629.92,414.02,297.18,384.0454407
2/13/2006,868,367.11984,629.92,414.02,297.18,384.6363525
2/14/2006,869,366.94724,632.46,414.02,297.18,383.6818237
2/15/2006,870,366.94882,635,416.56,299.72,390.1363525
2/16/2006,871,382.07837,645.16,421.64,312.42,393.1818237
2/17/2006,872,382.51697,645.16,421.64,312.42,393.8181763
2/18/2006,873,382.5035,645.16,421.64,312.42,394.3181763
2/19/2006,874,384.07068,650.24,424.18,317.5,397.4090881
2/20/2006,875,384.6448,650.24,424.18,317.5,396.8636475
2/21/2006,876,384.61472,650.24,424.18,320.04,397.6363525
2/22/2006,877,386.11163,652.78,426.72,320.04,399.5909119
2/23/2006,878,389.1335,660.4,434.34,327.66,406.0454407
2/24/2006,879,389.6397,665.48,434.34,327.66,408.0909119
2/25/2006,880,389.2016,665.48,434.34,327.66,405.7727356
2/26/2006,881,388.85776,665.48,434.34,327.66,408.1363525
2/27/2006,882,388.4053,668.02,436.88,332.74,409.3181763
2/28/2006,883,387.94687,668.02,439.42,332.74,406.1818237
3/1/2006,884,396.61722,680.72,449.58,337.82,417.9545593
3/2/2006,885,396.37253,683.26,449.58,342.9,419.6363525
3/3/2006,886,395.86493,685.8,452.12,347.98,421.3636475
3/4/2006,887,396.52856,685.8,452.12,347.98,422.1818237
3/5/2006,888,395.88147,685.8,452.12,347.98,421.5454407
3/6/2006,889,395.5793,690.88,457.2,347.98,424.5909119
3/7/2006,890,398.62347,701.04,464.82,350.52,430.2727356
3/8/2006,891,403.81302,711.2,469.9,350.52,435.9545593
3/9/2006,892,402.9368,713.74,469.9,353.06,434.5909119
3/10/2006,893,403.63214,716.28,469.9,353.06,435.9545593
3/11/2006,894,403.53882,716.28,469.9,355.6,435.9545593
3/12/2006,895,403.48358,716.28,469.9,355.6,435.7272644
3/13/2006,896,404.64066,718.82,469.9,355.6,437.5454407
3/14/2006,897,404.57306,723.9,469.9,355.6,441.0454407
3/15/2006,898,406.0395,728.98,474.98,360.68,445.8181763
3/16/2006,899,410.18893,734.06,477.52,360.68,448.5
3/17/2006,900,410.57745,739.14,480.06,363.22,453.1818237
3/18/2006,901,412.36008,749.3,485.14,365.76,458.0454407
3/19/2006,902,417.05505,756.92,495.3,375.92,461.0454407
3/20/2006,903,416.9541,762,495.3,381,464
3/21/2006,904,417.4005,762,495.3,381,464.5454407
3/22/2006,905,417.37488,762,495.3,383.54,468.2272644
3/23/2006,906,416.668,762,495.3,383.54,467.7272644
3/24/2006,907,415.793,764.54,495.3,383.54,468.6818237
3/25/2006,908,414.56155,767.08,500.38,383.54,470.2272644
3/26/2006,909,412.54312,769.62,508,383.54,475.0454407
3/27/2006,910,414.44977,772.16,508,391.16,477.0454407
3/28/2006,911,413.54526,777.24,508,396.24,480.2727356
3/29/2006,912,419.1691,795.02,518.16,398.78,489.2727356
3/30/2006,913,425.21814,800.1,518.16,403.86,492.9545593
3/31/2006,914,424.71872,802.64,518.16,403.86,494.1818237
4/1/2006,915,423.67572,810.26,520.7,406.4,497.3636475
4/2/2006,916,424.60098,815.34,525.78,406.4,501.5
4/3/2006,917,422.81668,817.88,525.78,406.4,502.7272644
4/4/2006,918,419.90045,820.42,530.86,401.32,502.7727356
4/5/2006,919,415.1593,828.04,530.86,391.16,499
4/6/2006,920,410.68436,835.66,530.86,388.62,500.1818237
4/7/2006,921,413.69232,835.66,541.02,391.16,503.5
4/8/2006,922,409.9616,840.74,541.02,388.62,504.1363525
4/9/2006,923,403.93683,845.82,535.94,378.46,500.6363525
4/10/2006,924,397.8078,850.9,530.86,365.76,497.6363525
4/11/2006,925,394.1563,853.44,525.78,365.76,496.9545593
4/12/2006,926,391.13806,853.44,525.78,365.76,498.0909119
4/13/2006,927,386.8371,853.44,520.7,355.6,495.0454407
4/14/2006,928,376.13544,861.06,513.08,337.82,490.9545593
4/15/2006,929,368.90045,863.6,513.08,335.28,485.4090881
4/16/2006,930,367.46725,873.76,513.08,320.04,482.5909119
4/17/2006,931,360.56635,873.76,513.08,309.88,474.3181763
4/18/2006,932,359.60126,883.92,515.62,317.5,482.3181763
4/19/2006,933,360.82654,883.92,515.62,317.5,483.6818237
4/20/2006,934,359.47562,883.92,518.16,317.5,485.1363525
4/21/2006,935,356.34433,889,508,307.34,481
4/22/2006,936,349.5881,886.46,487.68,287.02,466.4090881
4/23/2006,937,334.30508,878.84,464.82,269.24,439.4090881
4/24/2006,938,316.37747,858.52,441.96,261.62,415.8181763
4/25/2006,939,312.5427,866.14,439.42,259.08,417.8181763
4/26/2006,940,308.58786,866.14,441.96,254,415
